Hour,R0ad_name,Direction,Location,Time_Spend,Type,Dead,Injury,inside shoulder,inner lane,Nakauchi Lane,middle lane,Chinese and foreign lanes,outer lane,outer shoulder,ramp,capsize accident,construction accident,Dangerous goods vehicles,vehicle fire,Smoke car accident,Mainline interruption,branch, Category, crash car count,datetime,is_death,is_injury,car_type1_ratio,car_type2_ratio,car_type3_ratio,car_type4_ratio,car_type5_ratio
16,10020,3,4,12,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/7/18 16:13,FALSE,FALSE,0.5,0,0.5,0,0
16,10030,1,34.3,3,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/18 16:21,FALSE,FALSE,1,0,0,0,0
16,10020,3,4,12,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/18 16:13,FALSE,FALSE,0.5,0,0.5,0,0
16,10010,2,95,13,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/18 16:47,FALSE,FALSE,1,0,0,0,0
17,10010,1,68.1,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/7/18 17:37,FALSE,FALSE,0.666666667,0,0.333333333,0,0
18,10010,1,34,12,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/7/18 18:11,FALSE,FALSE,1,0,0,0,0
18,10010,1,93.2,13,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/7/18 18:16,FALSE,FALSE,1,0,0,0,0
18,10010,1,31.9,19,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/7/18 18:26,FALSE,FALSE,0.666666667,0,0.333333333,0,0
18,10030,1,98,20,A3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Train,1,2023/7/18 18:36,FALSE,FALSE,1,0,0,0,0
18,10030,1,19.9,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/7/18 18:51,FALSE,FALSE,1,0,0,0,0
18,10010,1,33.5,6,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/7/18 18:53,FALSE,FALSE,1,0,0,0,0
19,10010,2,95.2,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/18 19:48,FALSE,FALSE,1,0,0,0,0
16,10030,1,231.4,20,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,1,2023/6/18 16:58,FALSE,FALSE,1,0,0,0,0
16,10010,1,180.2,3,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/6/18 16:26,FALSE,FALSE,1,0,0,0,0
0,10010,2,174.5,28,A2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/9/19 00:06,FALSE,TRUE,1,0,0,0,0
22,10030,2,208,14,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,1,2023/9/19 22:28,FALSE,FALSE,1,0,0,0,0
19,10010,2,101.7,11,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/9/19 19:16,FALSE,FALSE,1,0,0,0,0
17,10010,1,234,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/9/19 17:34,FALSE,FALSE,0.5,0,0.5,0,0
16,10010,1,156,32,A2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,Train,3,2023/6/18 16:36,FALSE,TRUE,1,0,0,0,0
14,10030,1,248.6,22,A2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,1,2023/6/18 14:59,FALSE,TRUE,1,0,0,0,0
14,10010,2,174.3,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,4,2023/6/18 14:42,FALSE,FALSE,1,0,0,0,0
14,10030,2,211.3,5,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/18 14:36,FALSE,FALSE,1,0,0,0,0
0,10010,1,163.51,29,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/18 00:39,FALSE,FALSE,1,0,0,0,0
21,10030,2,169,10,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,1,2023/6/17 21:25,FALSE,FALSE,1,0,0,0,0
18,10030,1,167.5,32,A3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,3,2023/6/17 18:34,FALSE,FALSE,0.666666667,0.333333333,0,0,0
18,10010,1,164.9,40,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,4,2023/6/17 18:34,FALSE,FALSE,1,0,0,0,0
17,10030,2,211.3,5,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/17 17:23,FALSE,FALSE,1,0,0,0,0
16,10010,1,211.4,15,A3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,3,2023/6/17 16:34,FALSE,FALSE,1,0,0,0,0
16,10010,1,190.8,24,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,1,2023/6/17 16:40,FALSE,FALSE,1,0,0,0,0
16,10010,1,190,25,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,4,2023/6/17 16:41,FALSE,FALSE,1,0,0,0,0
16,10010,1,160,27,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,3,2023/6/17 16:23,FALSE,FALSE,1,0,0,0,0
15,10030,1,194,10,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/6/17 15:59,FALSE,FALSE,1,0,0,0,0
15,10030,1,193.5,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/17 15:47,FALSE,FALSE,1,0,0,0,0
15,10010,1,192.5,7,A3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,3,2023/6/17 15:35,FALSE,FALSE,0.666666667,0,0.333333333,0,0
15,10030,1,193.4,14,A3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,Train,3,2023/6/17 15:31,FALSE,FALSE,0.333333333,0.333333333,0.333333333,0,0
15,10030,1,179.9,21,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/6/17 15:35,FALSE,FALSE,0.5,0,0.5,0,0
15,10030,1,184.5,11,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,1,2023/6/17 15:22,FALSE,FALSE,1,0,0,0,0
19,10010,1,110.4,14,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,3,2023/7/28 19:12,FALSE,FALSE,1,0,0,0,0
18,10010,2,183.6,26,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/7/28 18:57,FALSE,FALSE,0.5,0,0.5,0,0
18,10010,2,199.1,5,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/7/28 18:24,FALSE,FALSE,1,0,0,0,0
18,10030,2,164.2,9,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/7/28 18:21,FALSE,FALSE,1,0,0,0,0
18,10010,2,112.9,25,A3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,Train,3,2023/7/28 18:33,FALSE,FALSE,1,0,0,0,0
18,10030,1,164.2,30,A3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,Train,2,2023/7/28 18:29,FALSE,FALSE,1,0,0,0,0
17,10030,1,243.7,7,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,1,2023/7/28 17:40,FALSE,FALSE,1,0,0,0,0
17,10010,1,167.8,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/28 17:26,FALSE,FALSE,1,0,0,0,0
17,10030,2,210,9,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/7/28 17:15,FALSE,FALSE,1,0,0,0,0
17,10030,1,172.4,36,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,1,2023/7/28 17:34,FALSE,FALSE,1,0,0,0,0
17,10030,2,164.2,33,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/7/28 17:05,FALSE,FALSE,1,0,0,0,0
16,10010,1,164.5,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/28 16:40,FALSE,FALSE,1,0,0,0,0
16,10010,1,165,17,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,3,2023/7/28 16:41,FALSE,FALSE,1,0,0,0,0
16,10030,1,169,20,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/7/28 16:38,FALSE,FALSE,1,0,0,0,0
15,10010,1,163.4,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,1,2023/7/28 15:13,FALSE,FALSE,0,0,1,0,0
15,10030,2,164.2,27,A3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,Train,1,2023/7/28 15:34,FALSE,FALSE,0,1,0,0,0
14,10030,1,182.8,28,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,1,2023/7/28 14:31,FALSE,FALSE,1,0,0,0,0
12,10010,1,177,10,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,Train,3,2023/7/28 12:42,FALSE,FALSE,0.666666667,0,0.333333333,0,0
12,10010,1,177.5,22,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,4,2023/7/28 12:26,FALSE,FALSE,1,0,0,0,0
11,10010,1,177.5,18,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,3,2023/7/28 11:50,FALSE,FALSE,0.333333333,0,0.333333333,0,0.333333333
12,10040,3,11.7,84,A3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,Train,1,2023/7/28 12:40,FALSE,FALSE,0,0,1,0,0
9,10040,4,11.7,41,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,1,2023/7/28 09:30,FALSE,FALSE,0,0,1,0,0
18,10010,1,109,4,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/7/27 18:13,FALSE,FALSE,1,0,0,0,0
6,10010,1,212.5,37,A2,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/22 06:25,FALSE,TRUE,1,0,0,0,0
3,10030,1,215.2,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/22 03:46,FALSE,FALSE,1,0,0,0,0
3,10030,1,184.2,20,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,1,2023/7/22 03:44,FALSE,FALSE,1,0,0,0,0
3,10030,1,167.3,28,A3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,Train,1,2023/7/22 03:35,FALSE,FALSE,1,0,0,0,0
2,10030,2,176.1,11,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,1,2023/7/22 02:12,FALSE,FALSE,1,0,0,0,0
1,10010,1,214.7,29,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,3,2023/7/22 01:19,FALSE,FALSE,0.666666667,0,0.333333333,0,0
22,10010,2,143.5,3,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/7/21 22:44,FALSE,FALSE,0.5,0.5,0,0,0
21,10010,2,236.6,6,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/7/21 21:09,FALSE,FALSE,0.5,0,0.5,0,0
20,10030,1,135.7,21,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/21 20:28,FALSE,FALSE,1,0,0,0,0
20,10010,1,195.9,25,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/7/21 20:11,FALSE,FALSE,1,0,0,0,0
19,10010,2,126,3,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/7/21 19:35,FALSE,FALSE,1,0,0,0,0
19,10030,2,267.8,7,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/7/21 19:11,FALSE,FALSE,1,0,0,0,0
19,10010,1,108,11,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/21 19:05,FALSE,FALSE,1,0,0,0,0
18,10010,1,164.8,17,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/21 18:57,FALSE,FALSE,1,0,0,0,0
18,10030,1,196.8,15,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/7/21 18:37,FALSE,FALSE,0.5,0,0.5,0,0
18,10010,1,177.3,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/7/21 18:13,FALSE,FALSE,1,0,0,0,0
18,10010,1,196.7,5,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/7/21 18:05,FALSE,FALSE,0.5,0.5,0,0,0
18,10010,1,102.5,25,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/7/21 18:03,FALSE,FALSE,1,0,0,0,0
15,10010,1,143.9,8,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/7/21 15:31,FALSE,FALSE,1,0,0,0,0
13,10060,4,25,5,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/21 13:46,FALSE,FALSE,0.5,0,0.5,0,0
11,10010,1,209.8,5,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/21 11:48,FALSE,FALSE,1,0,0,0,0
11,10010,1,144,2,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/21 11:12,FALSE,FALSE,1,0,0,0,0
8,10010,1,176,19,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/7/21 08:20,FALSE,FALSE,1,0,0,0,0
19,10010,1,29.2,21,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/7/18 19:50,FALSE,FALSE,1,0,0,0,0
21,10010,2,31.6,14,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,1,2023/7/18 21:42,FALSE,FALSE,1,0,0,0,0
23,10010,2,11.7,10,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/18 23:07,FALSE,FALSE,0.5,0,0.5,0,0
2,10010,1,61.7,80,A3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Train,1,2023/7/19 02:54,FALSE,FALSE,0,0,1,0,0
7,10030,1,51.5,15,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 07:07,FALSE,FALSE,1,0,0,0,0
6,10010,2,62,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 06:59,FALSE,FALSE,0.5,0,0.5,0,0
7,10030,2,46.5,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/7/19 07:19,FALSE,FALSE,1,0,0,0,0
7,10010,1,83,3,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/7/19 07:27,FALSE,FALSE,1,0,0,0,0
10,10010,2,44,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 10:01,FALSE,FALSE,1,0,0,0,0
10,10010,2,29.5,9,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/7/19 10:02,FALSE,FALSE,1,0,0,0,0
10,10030,2,36.4,5,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 10:43,FALSE,FALSE,0.5,0,0.5,0,0
13,10030,2,43.8,13,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,4,2023/7/19 13:21,FALSE,FALSE,1,0,0,0,0
13,10010,1,61.2,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 13:51,FALSE,FALSE,1,0,0,0,0
13,10010,2,61.8,16,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 13:43,FALSE,FALSE,1,0,0,0,0
14,10010,1,57.2,12,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 14:39,FALSE,FALSE,1,0,0,0,0
14,10030,1,33.7,24,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 14:45,FALSE,FALSE,1,0,0,0,0
15,10031,4,3,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/7/19 15:33,FALSE,FALSE,1,0,0,0,0
15,10010,2,25,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/7/19 15:47,FALSE,FALSE,1,0,0,0,0
16,10010,2,15,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/7/19 16:25,FALSE,FALSE,1,0,0,0,0
17,10010,1,33,22,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,3,2023/7/19 17:27,FALSE,FALSE,0.666666667,0,0.333333333,0,0
17,10010,1,28.6,20,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 17:30,FALSE,FALSE,1,0,0,0,0
17,10010,2,38.9,8,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 17:46,FALSE,FALSE,1,0,0,0,0
17,10020,3,10.5,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 17:46,FALSE,FALSE,0.5,0,0.5,0,0
17,10010,1,150.1,48,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/9/19 17:07,FALSE,FALSE,0.5,0,0.5,0,0
16,10010,1,168.1,32,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,3,2023/9/19 16:22,FALSE,FALSE,1,0,0,0,0
16,10010,1,236.3,118,A3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,Train,1,2023/9/19 16:57,FALSE,FALSE,0,0,1,0,0
11,10030,2,169,3,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/9/19 11:34,FALSE,FALSE,1,0,0,0,0
9,10010,2,179.9,12,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/9/19 09:06,FALSE,FALSE,1,0,0,0,0
9,10010,1,198.4,16,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/9/19 09:08,FALSE,FALSE,1,0,0,0,0
8,10010,2,220,13,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/9/19 08:54,FALSE,FALSE,1,0,0,0,0
0,10040,3,4.4,34,A3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/9/19 00:39,FALSE,FALSE,1,0,0,0,0
22,10030,2,121,16,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,1,2023/9/18 22:18,FALSE,FALSE,1,0,0,0,0
20,10030,1,174.3,19,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,1,2023/9/18 20:32,FALSE,FALSE,1,0,0,0,0
18,10010,1,197,26,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,3,2023/9/18 18:41,FALSE,FALSE,1,0,0,0,0
15,10010,2,116.6,16,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,1,2023/9/18 15:17,FALSE,FALSE,1,0,0,0,0
15,10010,1,212.7,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,1,2023/9/18 15:04,FALSE,FALSE,1,0,0,0,0
10,10040,3,24.9,8,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/9/18 10:52,FALSE,FALSE,0.5,0,0.5,0,0
8,10010,2,124,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/9/18 08:04,FALSE,FALSE,1,0,0,0,0
21,10030,2,134.8,2,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,1,2023/9/17 21:31,FALSE,FALSE,1,0,0,0,0
21,10030,2,124.5,33,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/9/17 21:22,FALSE,FALSE,1,0,0,0,0
7,10030,1,31,8,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/2/11 07:29,FALSE,FALSE,1,0,0,0,0
8,10010,1,87.5,7,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,3,2023/2/11 08:59,FALSE,FALSE,1,0,0,0,0
9,10010,1,41,10,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/2/11 09:07,FALSE,FALSE,1,0,0,0,0
21,10030,2,114.5,63,A2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,Train,1,2023/9/17 21:17,FALSE,FALSE,1,0,0,0,0
19,10030,2,211.3,16,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/9/17 19:55,FALSE,FALSE,1,0,0,0,0
18,10030,2,117.8,5,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/9/17 18:40,FALSE,FALSE,0.5,0.5,0,0,0
11,10010,2,23.7,2,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/9 11:26,FALSE,FALSE,1,0,0,0,0
9,10030,1,42.6,5,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/30 09:24,FALSE,FALSE,0.5,0.5,0,0,0
9,10010,1,2,60,A2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,3,2023/6/30 09:21,FALSE,TRUE,0.666666667,0.333333333,0,0,0
11,10020,3,19.2,4,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/10/9 11:30,FALSE,FALSE,0.5,0,0.5,0,0
9,10010,2,63.4,3,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/30 09:52,FALSE,FALSE,1,0,0,0,0
11,10020,4,8,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/10/9 11:53,FALSE,FALSE,1,0,0,0,0
13,10010,2,16.2,14,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/9 13:03,FALSE,FALSE,0.5,0.5,0,0,0
11,10010,2,25,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/6/30 11:47,FALSE,FALSE,1,0,0,0,0
14,10010,2,9.9,6,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/30 14:01,FALSE,FALSE,0.5,0,0.5,0,0
12,10010,2,63,2,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/30 12:02,FALSE,FALSE,0,0,1,0,0
13,10020,4,6,5,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/10/9 13:45,FALSE,FALSE,1,0,0,0,0
14,10030,1,59.7,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/9 14:02,FALSE,FALSE,1,0,0,0,0
14,10010,2,95.6,21,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/9 14:47,FALSE,FALSE,1,0,0,0,0
14,10030,1,34.7,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/6/30 14:47,FALSE,FALSE,1,0,0,0,0
14,10010,1,41,4,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/6/30 14:49,FALSE,FALSE,0.5,0.5,0,0,0
15,10020,3,18,8,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/6/30 15:00,FALSE,FALSE,0.5,0,0.5,0,0
14,10010,1,88.1,25,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/30 14:47,FALSE,FALSE,0.5,0.5,0,0,0
15,10030,2,100,3,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/10/9 15:17,FALSE,FALSE,0.5,0.5,0,0,0
15,10030,2,46.1,5,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/30 15:28,FALSE,FALSE,1,0,0,0,0
15,10020,4,7.5,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/10/9 15:51,FALSE,FALSE,1,0,0,0,0
16,10010,2,94.5,7,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/9 16:19,FALSE,FALSE,1,0,0,0,0
16,10010,1,54.6,3,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 16:51,FALSE,FALSE,0.5,0,0.5,0,0
16,10030,2,77.7,16,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 16:39,FALSE,FALSE,1,0,0,0,0
16,10010,2,69.8,16,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 16:40,FALSE,FALSE,1,0,0,0,0
16,10030,2,43.9,13,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 16:58,FALSE,FALSE,1,0,0,0,0
17,10010,2,58.3,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 17:15,FALSE,FALSE,1,0,0,0,0
17,10010,1,14.8,5,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 17:37,FALSE,FALSE,0.5,0.5,0,0,0
18,10010,2,31,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 18:06,FALSE,FALSE,1,0,0,0,0
18,10030,2,65,3,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 18:17,FALSE,FALSE,1,0,0,0,0
18,10010,2,65,5,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/6/16 18:23,FALSE,FALSE,1,0,0,0,0
